EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
553233,E CENTRAL S.J. VALLEY (ZONE), ,01/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92365,Z,90,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of January, 2015. Precipitation fell on only a few days of the month, and mostly across Kern County. Snowfall in the Sierra Nevada was limited to the highest elevations due to the warm nature of the storms that did move through. Temperatures remained well above normal throughout central California.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",11
553232,W CENTRAL S.J. VALLEY (ZONE), ,01/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92365,Z,89,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of January, 2015. Precipitation fell on only a few days of the month, and mostly across Kern County. Snowfall in the Sierra Nevada was limited to the highest elevations due to the warm nature of the storms that did move through. Temperatures remained well above normal throughout central California.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",12
562609,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92464,Z,69,STO,0,0,Broadcast Media, , , , , , , , , , , , ,"Impacts to the region for February included strong conservation efforts within most communities, a decrease in the snow-related tourism activity in the Northern Sierra Nevada, reduction in air quality due to persistent stagnant air, and a reduction of ground water resources which are replacing diminished reservoir water. Farmers planned to reduce planting acreage due to projected reduction in irrigation water allocations.","After an extremely dry January for most areas, February had below normal precipitation, with a few exceptions. Extreme drought was detected by the U.S. Drought Monitor across most the region, with exceptional drought for the northern San Joaquin Valley, the central and southern Sacramento Valley, the Burney Basin and the Sierra south of Interstate 80. Some temporary improvement to Severe drought was seen over the Coastal Range due to a wet system early in the month.|Governor Jerry Brown declared a drought emergency for the entire state of California January 17, 2014 and this continued to be in effect.",13
554108,E CENTRAL S.J. VALLEY (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,90,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",14
554107,W CENTRAL S.J. VALLEY (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,89,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",15
554117,SE KERN CTY DESERT (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,99,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",16
554115,TULARE CTY MTNS (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,97,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",17
554116,INDIAN WELLS VLY (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,98,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",18
554113,KERN CTY MTNS (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,95,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",19
554111,S SIERRA FOOTHILLS (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,93,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",20
554112,TULARE CTY FOOTHILLS (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,94,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",21
554110,SE S.J. VALLEY (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,92,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",22
554109,SW S.J. VALLEY (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,91,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",23
