EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
240228,WESTERN SISKIYOU COUNTY (ZONE), ,08/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,41272,Z,80,MFR,0,0,Park/Forest Service, , , , , , , , , , , , ,"The Dutch Fire started at 1620 PDT on 07/31/10, and the cause is under investigation.  It was contained at 1800 PDT on 08/04/10 at 371 acres.  2.2 million dollars was expended on fire fighting efforts.","The Dutch fire broke out in the Klamath National Forest at 1620 PST on the afternoon of 07/31/10.",11
259373,S SIERRA MTNS (ZONE), ,08/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,44713,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Slope Wildfire in Yosemite National Park ignited on July 25, 2010 at 1445 PDT. The cause was lightning. The location was northwest of White Wolf in Tuolumne County. The size was 1709 acres. This fire was not contained until early October due to rainfall. The cost was $75,000. There were no fatalities or property damages reported.",12
259375,TULARE CTY MTNS (ZONE), ,08/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,44715,Z,97,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Sheep Wildfire occurred in Sequoia/Kings Canyon National Park. The ignition date was July 16, 2010, at 1200 PDT, and the cause was lightning. The location was 1.5 miles southwest of Cedar Grove in Fresno County along the Tulare County border. The size was 9007 acres (3119 acres in Kings Canyon NP, 5888 acres in Sequoia Forest). The wildfire was extinguished by rain between October 3-6. There were no fatalities or lost structures, and the cost was $1,567,000.",13
257607,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,08/03/2010,654,Wildfire, , ,0,2,0,0,CA,PST-8, ,44331,Z,48,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"","The El Toro fire began at approximately 0654 PST on August 3rd near the intersection of El Toro Road and Lindell Road near the city of Lake Elsinore, CA. The cause of the fire was determined to be motorized cutting equipment used to dismantle an abandoned vehicle. The fire grew to 32 acres before being contained around 1800 PST on August 3rd. Paramedics evaluated one firefighter for minor injuries on-site and transported another firefighter to a local hospital for heat-related injuries. No damage was reported.",14
259374,S SIERRA MTNS (ZONE), ,08/07/2010,2300,Wildfire, , ,0,0,0,0,CA,PST-8, ,44714,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Vernon Wildfire occurred in Yosemite National Park. The ignition date was August 8, 2010, at 0000 PDT. The cause was lightning. The location was 21 Miles North-Northwest of Yosemite Valley in Tuolumne County. The size was 909 acres. The fire was contained on October 3. No fatalities or damages occurred. The cost was $50,000.",15
259376,KERN CTY MTNS (ZONE), ,08/24/2010,1127,Wildfire, , ,0,0,0,0,CA,PST-8, ,44716,Z,95,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Post Wildfire occurred in Kern County near Lebec, and was managed by the Kern County Fire Department.  The Ignition date was August 24, 2010 at 1227 PDT. The cause was unknown and the size was 1312 acres. Containment was made on August 28, 2010. There were no fatalities or structures lost, and the cost was $5,139,691.",16
257611,SAN BERNARDINO COUNTY MOUNTAINS (ZONE), ,08/26/2010,1200,Wildfire, , ,0,0,0,0,CA,PST-8, ,44333,Z,55,SGX,0,0,Newspaper, , , , , , , , , , , , ,"","Lightning caused three brush fires near Inspiration Point, Keys View and Upper Boy Scout Trailhead within the Joshua Tree National Park at approximately 1200 PST on August 26th. The fire grew to 110 acres and burned on rocky slopes with scattered pinon pines, junipers, Joshua trees and other desert brush. The road to Keys View from the Park Boulevard junction was temporarily closed to the public.",17
266325,S SIERRA MTNS (ZONE), ,09/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,45905,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Sheep wildfire occurred in Sequoia/Kings Canyon National Park. The ignition date was 7/16/10 at 1200 PDT. The cause was lightning. The location was 1.5 miles southwest of Cedar Grove (Fresno County along the Tulare County border). The size was 9007 acres (3119 acres in Kings Canyon NP, 5888 acres in Sequoia Forest). Containment was reported on Oct 3, 2010. Rain on Oct 3-6 extinguished the fire. The cost for containment was $1,567,000 as of 10/3/10.",18
266330,TULARE CTY MTNS (ZONE), ,09/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,45905,Z,97,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Sheep wildfire occurred in Sequoia/Kings Canyon National Park. The ignition date was 7/16/10 at 1200 PDT. The cause was lightning. The location was 1.5 miles southwest of Cedar Grove (Fresno County along the Tulare County border). The size was 9007 acres (3119 acres in Kings Canyon NP, 5888 acres in Sequoia Forest). Containment was reported on Oct 3, 2010. Rain on Oct 3-6 extinguished the fire. The cost for containment was $1,567,000 as of 10/3/10.",19
266329,S SIERRA MTNS (ZONE), ,09/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,45909,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Vernon wildfire occurred in Yosemite National Park. The ignition date was  8/7/2010 at midnight. The cause was  Lightning and the location was 21 Miles North-Northwest of Yosemite Valley (Tuolumne County). The size was 909 acres and containment was achieved on 10/3/10. There were no fatalities or lost structures and the cost to containment was $50,000.",20
266328,S SIERRA MTNS (ZONE), ,09/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,45908,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Slope wildfire was ignited on 7/25/10 at 1445 PDT. The cause was lightning. The location was Northwest of White Wolf (Tuolumne County). The size was 1709 acres. Wet weather in early October put the remainder of the fire out. There were no fatalities or lost structures and the cost to containment was $75,000.",21
266326,S SIERRA MTNS (ZONE), ,09/01/2010,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,45906,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Buckhorn wildfire occurred in the Sierra National Forest and the ignition date was 8/7/10 at 2300 PDT. The cause was Lightning. The location was 27 miles Northeast of North Fork, CA (Madera County). The size was 281 acres. The containment was September 28, 2010. Rain on Oct 3-6 further extinguished the fire. No fatalities or lost structures, and the cost to containment was $125,000.",22
266327,KERN CTY MTNS (ZONE), ,09/12/2010,1254,Wildfire, , ,0,0,250000,0,CA,PST-8, ,45907,Z,95,HNX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"","The Canyon wildfire occurred in Sequoia National Forest and the ignition date was 9/12/10 at 1354 PDT. The cause was by human activity. The location was 8 miles West of Lake Isabella, CA (Kern County). The size was 9820 acres. Containment was achieved on 9/19/10 at 1800 PDT. There were no fatalities. There was 1 primary structure lost. The cost to containment was $11,250,000.",23
260002,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE), ,09/23/2010,1100,Wildfire, , ,0,4,400000,0,CA,PST-8, ,44852,Z,57,SGX,0,0,Newspaper, , , , , , , , , , , , ,"","The Long Canyon fire started around 1100 PST on September 23rd in the Cleveland National Forest in eastern Orange County, west of the Ortega Highway near the Riverside County line. Some structures were threatened, but the fire generally burned away from the populated areas, 40 acres total. Three firefighters and one police officer suffered non-life threatening heat-related and smoke inhalation injuries. One of the Cleveland National Forest's fire engines was destroyed by fire, cause unknown, no injuries.",24
285318,OWENS VALLEY (ZONE), ,03/18/2011,1418,Wildfire, , ,0,0,4500000,0,CA,PST-8, ,48780,Z,520,VEF,0,0,Newspaper, , , , , , , , , , , , ,"The Center Fire (850 acres) destroyed or damaged 19 homes in the Big Pine, CA area.","The Center Fire destroyed or damaged 19 homes in the Big Pine, CA area.",25
334380,NORTHEAST SISKIYOU AND NORTHWEST MODOC COUNTIES (ZONE), ,07/15/2011,1845,Wildfire, , ,0,0,0,0,CA,PST-8, ,55794,Z,84,MFR,0,0,Other Federal Agency, , , , , , , , , , , , ,"The Scorpion Wildfire started on 07/15/2011. The cause is still under investigation.  By the time it was contained on 07/18/2011, it had burned 2945 acres and cost $545,000.","The Scorpion Wildfire started on 07/15/2011. The cause is still under investigation.  By the time it was contained on 07/18/2011, it had burned 2945 acres and cost $545,000.",26
331689,SAN DIEGO COUNTY MOUNTAINS (ZONE), ,07/21/2011,940,Wildfire, , ,0,18,25000,0,CA,PST-8, ,55228,Z,58,SGX,0,0,Newspaper, , , , , , , , , , , , ,"","The Eagle fire started around 0940 PST on July 21, off Eagles Nest Road and Camino San Ignacio, roughly five miles east of Warner Springs. Only one outbuilding was destroyed, and the fire generally burned in unpopulated areas to a total size of 14,140 acres. Eighteen fire personnel suffered non-life threatening injuries. The cause of the fire was determined to be arson. Lost Valley Boy Scout Camp and the Borrego Palm Canyon Campground were evacuated while the fire was battled and reopened soon after the fire was fully contained on Saturday the 23rd.",27
345740,TULARE CTY MTNS (ZONE), ,08/01/2011,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,57597,Z,97,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Lion wildfire occurred in Sequoia National Forest. The ignition date was July 8th at   1300 PDT. The cause was lightning. The location was 20 miles northeast of Springville in Tulare County. The size was 20,428 acres. Containment was 91% as of August 16, and  being managed for resource objectives. There were no fatalities or structures Lost. The cost to reach containment was $1,640,000.",28
345744,S SIERRA MTNS (ZONE), ,08/01/2011,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,57599,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Avalanche wildfire occurred in Yosemite National Park. The ignition date was July 31 at 1142 PDT. The cause was lightning. The location was 7 miles Southwest of Yosemite Valley in Mariposa County. The size was 1,050 acres. There were no fatalities or lost structures and the cost to containment was $550,000.",29
340268,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,08/06/2011,1500,Wildfire, , ,0,4,0,0,CA,PST-8, ,56798,Z,48,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"","The Gilman fire started around 1500 PST on August 6, along Gilman Springs Road east of Highway 60 near Moreno Valley. The fire burned rapidly though grass and brush to a total of 945 acres before it was finally contained around 1700 PST on the 7th. Highway 60 was closed from Gilman Springs Road to Jack Rabbit Trail and all trapped motorists were evacuated. No structured were damaged, but four hand crew members were treated for smoke inhalation, while battling the fire.  The cause of the fire is unknown.",30
334377,WESTERN SISKIYOU COUNTY (ZONE), ,08/19/2011,1727,Wildfire, , ,0,0,0,0,CA,PST-8, ,55791,Z,80,MFR,0,0,Other Federal Agency, , , , , , , , , , , , ,"The Onion Wildfire was started by lightning on 08/19/2011.  By the time it was contained around 09/10/2011, it had burned 560 acres.  No fire fighting cost estimates were available.","The Onion Wildfire was started by lightning on 08/19/2011.  By the time it was contained around 09/10/2011, it had burned 560 acres.  No fire fighting cost estimates were available.",31
340269,SAN BERNARDINO COUNTY MOUNTAINS (ZONE), ,08/22/2011,1200,Wildfire, , ,0,2,500000,0,CA,PST-8, ,56799,Z,55,SGX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The Ken fire started around 1200 PST on August 22, on the northbound side of I-15 just north of the Kenwood exit near Lytle Creek. Lane closures of I-15 were required for most of the day on the 22nd and finally reopened around 1200 PST on the 23rd. During its 300 acre burn, the Ken fire knocked down a power pole, one home, 2 shipping containers and 3 outbuildings (sheds) at Matthews Ranch. Two US Forest Service firefighters suffered injuries, one knee and one heat-related. The cause of the fire is unknown. The fire was fully contained around 1700 PST on the 24th.",32
345742,S SIERRA MTNS (ZONE), ,08/25/2011,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,57598,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","The motor wildfire occurred in Sierra National Forest. The ignition date was August 25 at 1207 PDT. The cause of the fire was human - a motor home fire along Highway 140. The location was near El Portal in Mariposa County. The size was 5231 acres. Containment was reached on September 4 at 1800 PDT. There were no fatalities or lost structures and the cost to containment was $8,385,000.",33
340277,SAN BERNARDINO COUNTY MOUNTAINS (ZONE), ,08/27/2011,1244,Wildfire, , ,0,3,0,0,CA,PST-8, ,56802,Z,55,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"","The Oasis fire started around 1244 PST on August 27 off Oasis Road south of Highway 138 and Pinion Hills, near the LA/San Bernardino County line. The fire, sparked by lightning from a nearby thunderstorm, burned though a total of 355 acres before it was finally contained around 1730 PST on the 30th. Three firefighters were treated for minor injuries while fighting the blaze. No damage was reported with this fire.",34
334378,WESTERN SISKIYOU COUNTY (ZONE), ,09/01/2011,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,55792,Z,80,MFR,0,0,Other Federal Agency, , , , , , , , , , , , ,"The Onion Wildfire was started by lightning on 08/19/2011.  By the time it was contained around 09/10/2011, it had burned 560 acres.  No fire fighting cost estimates were available.","The Onion Wildfire was started by lightning on 08/19/2011.  By the time it was contained around 09/10/2011, it had burned 560 acres.  No fire fighting cost estimates were available.",35
346389,APPLE AND LUCERNE VALLEYS (ZONE), ,09/02/2011,1143,Wildfire, , ,0,0,600000,0,CA,PST-8, ,57721,Z,60,SGX,1,0,Other Federal Agency, , , , , , , , , , , , ,"","The Hill fire started around 1143 PST on the 2nd, south of Oak Hills in the Cajon Pass. During the firefight, a mandatory evacuation of 1500 residents was ordered for the triangular area south of Joshua Road, from I-15 to west of Baldy Mesa Road. Evacuation order was lifted at 1300 PST on the 3rd. One firefighter was evacuated out for a medical emergency and another suffered heat exhaustion. One home was heavily damaged and two mobile homes and two outbuildings were destroyed on the 2nd. The fire burned a total of 1,158 acres before being fully contained around 1630 PST on the 4th.",36
350035,KERN CTY MTNS (ZONE), ,09/04/2011,1032,Wildfire, , ,0,0,10000000,0,CA,PST-8, ,58366,Z,95,HNX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"","The Canyon wildfire was caused by lightning and occurred on 9/4/11 at 1132 PDT. The location was 5 miles Southeast of Tehachapi in Kern County. The size was 14,585 acres. Containment was reached on 9/10/11. There were no fatalities. There were 32 primary structures lost and 68 outbuildings. The cost to containment was $10 million.",37
350033,KERN CTY MTNS (ZONE), ,09/10/2011,300,Wildfire, , ,0,0,0,0,CA,PST-8, ,58364,Z,95,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,"","A dry southwest flow aloft set up over the area on the 6th along the leading edge of a upper level trough over the Pacific Northwest and northern California, bringing dry weather through the 8th. However, an upper level low moved from the Great Basin into central California on the 9th. This atypical movement of the low occurred because it was cut off from the prevailing westerly winds aloft. These systems usually move into the area from the Pacific Ocean. This low changed the flow aloft over the region to southeasterly, drawing moisture into central California from Arizona and northwestern Mexico. This warm, unstable airmass brought showers and thunderstorms to much of interior central California from the 9th through the 14th. Isolated thunderstorms continued over the Sierra Nevada crest on the 15th, as residual moisture remained over the area while the southeasterly flow transitioned to a more southwesterly direction. ||The low meandered across central and southern California during these several days. This low allowed for unstable conditions over the entire district; quite a few locations in the San Joaquin Valley received at least a trace of rain. On the 9th, thunderstorms produced little rainfall, but they did cause quite a few wildfires due to lightning over the mountains in Kern County (around Keene, Breckenridge, and just to the east of Arvin and Bakersfield). As for the 10th, numerous thunderstorms developed over Kern County and much of the southern San Joaquin Valley during the evening. In addition, more wildfires developed over the Kern County mountains A severe thunderstorm warning and numerous significant weather advisories were issued throughout Kern County that evening; these storms moved westward into San Luis Obispo County later that night. Afternoon showers and thunderstorms redeveloped mainly over the Tehachapi Mountains and the Southern Sierra Nevada daily on the 11th, 12th, and 13th, and a few showers occurred over the south end of the San Joaquin Valley, including Bakersfield, on the 13th. Thunderstorms that developed over the Piutes during the afternoon of September 11th were nearly stationary, and runoff from these storms caused road flooding in the area south of Lake Isabella. ||The South Lightning Tennessee Fire occurred in Tulare county 5 miles north of Fountain Springs. Reports indicated that the fire began on 9/11/11 at 1200 PDT due to heavy lightning strikes from thunderstorms. ||The Tamarack wildfire occurred just northeast of Yosemite Valley in Mariposa County on 9/13/11 at 1912 PDT. This wildfire was caused by extensive lightning. The size was 480 acres. The fire was contained on 10/6/11. There were no lost fatalities or structures. Cost to containment was $75,000. ||The Breckenridge wildfire Complex occurred in the Kern County Mountains, 10 miles NE of Bakersfield. The fire started on the 10th and was contained on the 17th, and caused by lightning strikes. The size was a whopping 25,213 acres. There were no fatalities or structures lost. The cost to containment was $7.1 million. ||The Comanche wildfire Complex in Kern County mountains occurred on 9/10/11 at  0400 PDT, about 8 miles Southeast of Arvin, caused by lightning. The size was a whopping 29,338 acres. Containment was reached on 9/16/11. There were no fatalities or lost structures. The cost to containment was $6.8 million. ||The Keene wildfire Complex occurred because on lightning on 9/10/11 at 1200 PDT. The location was along the Highway 58 corridor from Keene to Mojave in Kern County. The size was 10,479 acres. Containment was reached on 9/15/11. There were no fatalities or Structures Lost. The cost to containment was $8,839,174.",38
350034,KERN CTY MTNS (ZONE), ,09/10/2011,1100,Wildfire, , ,0,0,0,0,CA,PST-8, ,58364,Z,95,HNX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"","A dry southwest flow aloft set up over the area on the 6th along the leading edge of a upper level trough over the Pacific Northwest and northern California, bringing dry weather through the 8th. However, an upper level low moved from the Great Basin into central California on the 9th. This atypical movement of the low occurred because it was cut off from the prevailing westerly winds aloft. These systems usually move into the area from the Pacific Ocean. This low changed the flow aloft over the region to southeasterly, drawing moisture into central California from Arizona and northwestern Mexico. This warm, unstable airmass brought showers and thunderstorms to much of interior central California from the 9th through the 14th. Isolated thunderstorms continued over the Sierra Nevada crest on the 15th, as residual moisture remained over the area while the southeasterly flow transitioned to a more southwesterly direction. ||The low meandered across central and southern California during these several days. This low allowed for unstable conditions over the entire district; quite a few locations in the San Joaquin Valley received at least a trace of rain. On the 9th, thunderstorms produced little rainfall, but they did cause quite a few wildfires due to lightning over the mountains in Kern County (around Keene, Breckenridge, and just to the east of Arvin and Bakersfield). As for the 10th, numerous thunderstorms developed over Kern County and much of the southern San Joaquin Valley during the evening. In addition, more wildfires developed over the Kern County mountains A severe thunderstorm warning and numerous significant weather advisories were issued throughout Kern County that evening; these storms moved westward into San Luis Obispo County later that night. Afternoon showers and thunderstorms redeveloped mainly over the Tehachapi Mountains and the Southern Sierra Nevada daily on the 11th, 12th, and 13th, and a few showers occurred over the south end of the San Joaquin Valley, including Bakersfield, on the 13th. Thunderstorms that developed over the Piutes during the afternoon of September 11th were nearly stationary, and runoff from these storms caused road flooding in the area south of Lake Isabella. ||The South Lightning Tennessee Fire occurred in Tulare county 5 miles north of Fountain Springs. Reports indicated that the fire began on 9/11/11 at 1200 PDT due to heavy lightning strikes from thunderstorms. ||The Tamarack wildfire occurred just northeast of Yosemite Valley in Mariposa County on 9/13/11 at 1912 PDT. This wildfire was caused by extensive lightning. The size was 480 acres. The fire was contained on 10/6/11. There were no lost fatalities or structures. Cost to containment was $75,000. ||The Breckenridge wildfire Complex occurred in the Kern County Mountains, 10 miles NE of Bakersfield. The fire started on the 10th and was contained on the 17th, and caused by lightning strikes. The size was a whopping 25,213 acres. There were no fatalities or structures lost. The cost to containment was $7.1 million. ||The Comanche wildfire Complex in Kern County mountains occurred on 9/10/11 at  0400 PDT, about 8 miles Southeast of Arvin, caused by lightning. The size was a whopping 29,338 acres. Containment was reached on 9/16/11. There were no fatalities or lost structures. The cost to containment was $6.8 million. ||The Keene wildfire Complex occurred because on lightning on 9/10/11 at 1200 PDT. The location was along the Highway 58 corridor from Keene to Mojave in Kern County. The size was 10,479 acres. Containment was reached on 9/15/11. There were no fatalities or Structures Lost. The cost to containment was $8,839,174.",39
